"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
1379,"Gemella haemolysans",34154,0.677954662749613,33754.2,0.670017997804192
1123231,"Lacicoccus alkaliphilus",5540,0.109968637103498,5464.7,0.10847479128296
1313,"Streptococcus pneumoniae",3043,0.0604033506689428,3102,0.0615743460917429
735,"Haemophilus parahaemolyticus",1365,0.0270951605859701,1349.9,0.026794987389164
762948,"Rothia dentocariosa",913,0.0181229901941324,1309.5,0.0259935404278476
760570,"Streptococcus parasanguinis",794,0.0157608479892016,628,0.0124659063371855
1305,"Streptococcus sanguinis",596,0.0118305609591488,518.1,0.0102848096632896
1385515,"Novilysobacter defluvii",448,0.00889277065385684,466,0.00924993473581081
84135,"Gemella sanguinis",430,0.00853547183294295,560.5,0.0111264095936753
28125,"Prevotella bivia",365,0.0072452260907539,344.6,0.00683992399868172
39778,"Veillonella dispar",231,0.00458533486839493,181.9,0.00361075334540364
1354,"Enterococcus hirae",146,0.00289809043630156,143.6,0.00285005508764615
480,"Moraxella catarrhalis",121,0.00240184207392116,120.3,0.00238805591946004
28133,"Prevotella nigrescens",89,0.00176664417007424,78.4,0.001555289298575
873533,"Hoylesella oralis",76,0.00150859502163643,61.4,0.00121796281897616
1302,"Streptococcus gordonii",72,0.00142919528365556,71.3,0.00141458559185417
1352,"Enterococcus faecium",65,0.00129024574218905,71.5,0.00141841773752
887901,"Porphyromonas catoniae",61,0.00121084600420819,61.2,0.00121564414470858
29391,"Gemella morbillorum",57,0.00113144626622732,70.2,0.00139371626369053
157687,"Leptotrichia wadei",49,0.000972646790265592,48,0.000953136943999912
1139996,"Enterococcus saccharolyticus",48,0.000952796855770376,46.5,0.000923712990308143
269421,"Agromyces salentinus",41,0.000813847314303863,39.8,0.000789782292992291
553174,"Prevotella melaninogenica",40,0.000793997379808647,70.5,0.00139901954199334
52768,"Schaalia georgiae",36,0.000714597641827782,30.3,0.000600828376272921
45979,"Nocardia pseudobrasiliensis",35,0.000694747707332566,35.8,0.000710005602055108
889204,"Streptococcus infantis",34,0.00067489777283735,47.3,0.000937962547646087
1402,"Bacillus licheniformis",34,0.00067489777283735,25,0.000496536779477136
1382,"Lancefieldella parvula",29,0.000575648100361269,28.9,0.00057457393247685
13276,"Suttonella indologenes",29,0.000575648100361269,30,0.000596125294096236
758,"Rodentibacter pneumotropicus",25,0.000496248362380404,65.9,0.00130868410272901
28131,"Prevotella intermedia",23,0.000456548493389972,30.9,0.000613181067569001
1406,"Paenibacillus polymyxa",23,0.000456548493389972,23.3,0.000462940008199186
111105,"Porphyromonas gulae",21,0.000416848624399539,20.3,0.000402990807071342
1120926,"Acinetobacter gerneri",21,0.000416848624399539,19.3,0.000382332177096954
51123,"[Eubacterium] saphenum",20,0.000396998689904323,20.7,0.000411332831616752
860,"Fusobacterium periodonticum",20,0.000396998689904323,20.2,0.000401396516632052
796942,"Stomatobaculum longum",20,0.000396998689904323,20.5,0.000406392321935514
