"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
1280,"Staphylococcus aureus",64151,0.126166009459845,64083.3,0.13823529618835
1396,"Bacillus cereus",45485,0.0894555180789238,45523.8,0.0982002792095202
223919,"Clostridium diolis",44789,0.0880866922993716,22394.5,0.0483076307696691
1520,"Clostridium beijerinckii",44789,0.0880866922993716,22394.5,0.0483076307696691
821,"Phocaeicola vulgatus",27282,0.053655610513998,27282,0.0588505445388317
487,"Neisseria meningitidis",26882,0.0528689290314968,26882,0.0579877077837744
1299,"Deinococcus radiodurans",25576,0.0503004139911302,25576,0.0551705095765354
1640,"Listeria seeligeri",24927,0.0490240232857719,24915.8,0.0537463126926519
470,"Acinetobacter baumannii",24094,0.047385759098463,24094,0.0519736566807394
1309,"Streptococcus mutans",23133,0.0454957568367538,23091.4,0.0498110239659132
287,"Pseudomonas aeruginosa",21362,0.0420127245729795,21361.9,0.0460801106065978
1351,"Enterococcus faecalis",20830,0.0409664382012528,20792.8,0.0448525081325737
1660,"Schaalia odontolytica",18976,0.0373201695298595,18976,0.0409334639821969
210,"Helicobacter pylori",16966,0.0333670950802907,16966,0.0365977033705679
888745,"Streptococcus agalactiae",16509,0.032468311486533,16551.3,0.035703225149764
621,"Shigella boydii",16452,0.0323562093752766,16374.7,0.0353220975692933
1596,"Lactobacillus gasseri",12939,0.0254471792552093,12940.3,0.0279138412485539
1063,"Cereibacter sphaeroides",11170,0.0219680803988475,11170,0.0240950337060714
837,"Porphyromonas gingivalis",10328,0.0203121158781824,10327.5,0.0222777010766209
1747,"Cutibacterium acnes",2915,0.00573294130372789,2915,0.006288055118209
1313,"Streptococcus pneumoniae",2596,0.00510556282143314,2596,0.00559981433651758
537011,"Segatella copri",1432,0.00281631970735449,1432,0.00308899631348134
29388,"Staphylococcus capitis",1219,0.00239741181792257,1238.7,0.00267203510872418
1352,"Enterococcus faecium",870,0.00171103222444023,842.5,0.00181740193938786
29378,"Staphylococcus arlettae",469,0.00092238403823272,470.3,0.00101445237450491
562,"Escherichia coli",290,0.000570344074813409,367.2,0.000792161801711529
574376,"Bacillus manliponensis",158,0.000310739185587995,157.1,0.000338983749291449
1354,"Enterococcus hirae",136,0.000267471704050426,169.2,0.000364892725088343
33025,"Phascolarctobacterium faecium",105,0.000206503889156579,105,0.000226497634717556
46126,"Staphylococcus chromogenes",102,0.00020060377803782,96.3,0.000207769321012776
1284,"Staphylococcus hyicus",59,0.000116035518668935,64.7,0.000139487030006259
1242999,"Enterococcus olivae",59,0.000116035518668935,93.8,0.000202420444141442
