"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
1280,"Staphylococcus aureus",30794,0.123757661006732,30773.8,0.135701445836546
1396,"Bacillus cereus",23469,0.0943193007133528,23472.4,0.103504939399634
223919,"Clostridium diolis",21959,0.0882507786597006,10979.9,0.0484173196138403
1520,"Clostridium beijerinckii",21959,0.0882507786597006,10979.9,0.0484173196138403
1299,"Deinococcus radiodurans",14122,0.0567547473123681,14122.2,0.0622738884765645
1642,"Listeria innocua",13948,0.0560554606651261,13944.7,0.0614910383878988
487,"Neisseria meningitidis",13598,0.0546488495930875,13598,0.0599621039505143
470,"Acinetobacter baumannii",13485,0.0541947151612579,13484.6,0.0594620823024766
287,"Pseudomonas aeruginosa",11925,0.0479252486687431,11925.3,0.0525864274173159
1309,"Streptococcus mutans",11846,0.0476077564553401,11842.6,0.0522215607660115
821,"Phocaeicola vulgatus",10834,0.04354064101276,10832.9,0.0477689953268578
1351,"Enterococcus faecalis",9342,0.0375444589570984,9282,0.0409301361420558
210,"Helicobacter pylori",8720,0.0350447101376469,8720,0.0384520407803295
1660,"Schaalia odontolytica",8668,0.0348357279212298,8668,0.0382227350672434
1063,"Cereibacter sphaeroides",6882,0.0276579925650558,6882,0.030347126680072
564,"Escherichia fergusonii",6823,0.0274208781271978,6822.9,0.0300866134664882
1596,"Lactobacillus gasseri",5536,0.0222485682708731,5536.4,0.0244134559971204
888745,"Streptococcus agalactiae",5304,0.0213161860745504,5309.4,0.0234125462337571
837,"Porphyromonas gingivalis",4664,0.0187440972571084,4664.6,0.0205691152574394
1313,"Streptococcus pneumoniae",1008,0.00405103988747111,1008,0.00444493179248637
1354,"Enterococcus hirae",842,0.0033839043504471,901.5,0.00397521701319612
1747,"Cutibacterium acnes",771,0.00309856324726213,771,0.00339983066991216
29388,"Staphylococcus capitis",660,0.00265246659298704,670.6,0.00295703829944311
537011,"Segatella copri",361,0.00145081884858837,361,0.00159187921120401
1640,"Listeria seeligeri",88,0.000353662212398272,60.5,0.000266982006414817
29384,"Staphylococcus kloosii",79,0.000317492213402994,74.6,0.000328764283710695
33959,"Lactobacillus johnsonii",66,0.000265246659298704,64.6,0.000284970181179944
33025,"Phascolarctobacterium faecium",62,0.000249171104189692,62,0.000273397537658306
46126,"Staphylococcus chromogenes",53,0.000213001105194414,53.4,0.000235420123881671
44009,"Enterococcus dispar",52,0.000208982216417161,37.6,0.000165587616328673
29382,"Staphylococcus cohnii",52,0.000208982216417161,57.6,0.00025395744307192
53412,"Metapseudomonas resinovorans",35,0.000140661107203858,35.1,0.000154650316224921
545,"Citrobacter koseri",34,0.000136642218426605,27.5,0.000121210112051594
64104,"Bacillus pseudomycoides",33,0.000132623329649352,33,0.000145546739877682
1643,"Listeria welshimeri",31,0.000124585552094846,46.4,0.000204738605549549
1641,"Listeria grayi",28,0.000112528885763087,38.8,0.000171099374108353
1281,"Staphylococcus carnosus",26,0.00010449110820858,27.2,0.000119885925866445
580165,"Bacillus cytotoxicus",24,9.64533306540742e-05,24,0.000105832406620495
357276,"Phocaeicola dorei",23,9.24344418768211e-05,23,0.000101526428426078
137658,"Pseudomonas indica",20,8.03777755450618e-05,20,8.82605514722203e-05
1296,"Mammaliicoccus sciuri",19,7.63588867678087e-05,19,8.39048429344402e-05
53346,"Enterococcus mundtii",18,7.23399979905556e-05,23.6,0.000104017889186633
263475,"Viridibacillus arvi",18,7.23399979905556e-05,18,7.91541470687538e-05
853,"Faecalibacterium prausnitzii",17,6.83211092133025e-05,17,7.49638409708258e-05
204516,"Phocaeicola massiliensis",15,6.02833316587963e-05,15,6.61445655624934e-05
83683,"Lactobacillus amylolyticus",15,6.02833316587963e-05,15,6.63277381481037e-05
40519,"Ruminococcus callidus",14,5.62644428815433e-05,14,6.17349278583271e-05
562,"Escherichia coli",13,5.22455541042902e-05,19.4,8.53913585500962e-05
47678,"Bacteroides caccae",13,5.22455541042902e-05,12.8,5.64201562148417e-05
28117,"Alistipes putredinis",13,5.22455541042902e-05,13,5.73252901541609e-05
1139996,"Enterococcus saccharolyticus",12,4.82266653270371e-05,20.8,9.15659290506713e-05
46503,"Parabacteroides merdae",12,4.82266653270371e-05,12,5.29156524499947e-05
449673,"Bacteroides stercoris",11,4.4207776549784e-05,11,4.85060147458285e-05
214473,"Staphylococcus nepalensis",11,4.4207776549784e-05,11,4.85380249153366e-05
2005703,"Enterococcus wangshanyuanii",11,4.4207776549784e-05,9.9,4.36556967305679e-05
745368,"Gemmiger formicilis",10,4.01888877725309e-05,10,4.40963770416622e-05
586733,"Staphylococcus devriesei",9,3.61699989952778e-05,9.3,4.10678374820541e-05
1638,"Listeria ivanovii",8,3.21511102180247e-05,8.9,3.93676029215315e-05
871665,"Blautia faecis",8,3.21511102180247e-05,8,3.52771016333298e-05
338188,"Bacteroides finegoldii",8,3.21511102180247e-05,6.9,3.05386932771474e-05
88431,"Dorea longicatena",7,2.81322214407716e-05,7,3.08674639291636e-05
1334,"Streptococcus dysgalactiae",6,2.41133326635185e-05,6,2.62484325908281e-05
52773,"Schaalia meyeri",6,2.41133326635185e-05,6,2.64623786944299e-05
1423790,"Lactobacillus pasteurii",6,2.41133326635185e-05,6.7,2.93766647606013e-05
319939,"Metapseudomonas otitidis",6,2.41133326635185e-05,6,2.64606455988097e-05
43263,"Aquipseudomonas alcaligenes",6,2.41133326635185e-05,6,2.64584843577126e-05
1121115,"Blautia wexlerae",6,2.41133326635185e-05,5.5,2.43811103540475e-05
529731,"Listeria marthii",6,2.41133326635185e-05,6.7,2.94928058646229e-05
574376,"Bacillus manliponensis",6,2.41133326635185e-05,6,2.66223151846198e-05
155617,"Enterococcus moraviensis",6,2.41133326635185e-05,8.1,3.57870805559885e-05
225345,"Clostridium chromiireducens",6,2.41133326635185e-05,6,2.6468474076109e-05
33039,"[Ruminococcus] torques",5,2.00944438862654e-05,5,2.20481885208311e-05
818,"Bacteroides thetaiotaomicron",5,2.00944438862654e-05,1.7,7.43940759214107e-06
1077285,"Bacteroides faecis",5,2.00944438862654e-05,1.7,7.43940759214107e-06
