"","superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions"
"1",NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium beijerinckii",36727,0.109935733378832,36597.3,0.109571564018723,"1","1520","1"
"2",NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter baumannii",27165,0.0813135893820886,27165,0.0813313612351278,"2","470","1"
"3",NA,NA,"Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis",23884,0.0714925002319824,23883.2,0.0715058089480206,"3","487","1"
"4",NA,NA,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus radiodurans",23719,0.0709986021186732,23719,0.0710141195913821,"4","1299","1"
"5",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus aureus",22288,0.0667151584814279,20917.7,0.0626271911682258,"5","1280","1"
"6",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cereus",18598,0.0556698006746948,17836.6,0.053402246183642,"6","1396","1"
"7",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus mutans",17635,0.0527872316861083,17632.8,0.0527922526473561,"7","1309","1"
"8",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola vulgatus",17047,0.0510271584095882,17046.7,0.0510374948856491,"8","821","1"
"9",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa",16568,0.0495933572200421,16567.7,0.0496032570805213,"9","287","1"
"10",NA,NA,"Campylobacterota","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Helicobacter","Helicobacter pylori",15928,0.0476776312047821,15928,0.0476880516401001,"10","210","1"
"11",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria seeligeri",14182,0.0424512911694011,13989.2,0.0418832777601896,"11","1640","1"
"12",NA,NA,"Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Schaalia","Schaalia odontolytica",12597,0.0377068759597338,12597,0.0377151170317184,"12","1660","1"
"13",NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Cereibacter","Cereibacter sphaeroides",9776,0.0292627148830958,9776,0.0292691065017183,"13","1063","1"
"14",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli",8711,0.0260748270608273,8573,0.0256672459896375,"14","562","1"
"15",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas gingivalis",7525,0.0225247472887987,7526,0.0225326840087111,"15","837","1"
"16",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus gasseri",6859,0.0205311949041688,6856.8,0.0205289730125297,"16","1596","1"
"17",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus mycoides",6502,0.0194625789862816,7032.6,0.0210554197655179,"17","1405","1"
"18",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus capitis",6307,0.0188788812160071,8011.9,0.0239874831754126,"18","29388","1"
"19",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus epidermidis",5083,0.0152150552118224,4437.5,0.0132858185734571,"19","1282","1"
"20",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis",4832,0.0144637314152127,4634.5,0.0138754449962071,"20","1351","1"
"21",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus agalactiae",4768,0.0142721588136867,4768.6,0.0142769281641859,"21","888745","1"
"22",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus hirae",3279,0.00981510250630843,3037.4,0.00909380557318189,"22","1354","1"
"23",NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium saccharoperbutylacetonicum",2638,0.00789638316914963,2763.7,0.00827452429237941,"23","36745","1"
"24",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus carnosus",2284,0.00683674721695896,2238.7,0.00670266455520825,"24","1281","1"
"25",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia fergusonii",1881,0.00563043849172496,2016.4,0.00603710243997852,"25","564","1"
"26",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saccharolyticus",1731,0.00518144020689841,1905.3,0.00570436042955271,"26","1139996","1"
"27",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus thuringiensis",1676,0.00501680750246201,1748.7,0.00523546054780204,"27","1428","1"
"28",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria welshimeri",1664,0.00498088763967588,1852.8,0.00554714108074346,"28","1643","1"
"29",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus pasteuri",1168,0.00349619997784942,986.5,0.00295357353718908,"29","45972","1"
