"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
1280,"Staphylococcus aureus",33139,0.0904085969875623,31593.8,0.0862070408575887
1520,"Clostridium beijerinckii",30777,0.0839646757441747,30725.5,0.083837657709969
470,"Acinetobacter baumannii",26837,0.0732157131281937,26837,0.0732274999414947
1396,"Bacillus cereus",23531,0.0641964059179314,22601.8,0.0616712318056126
487,"Neisseria meningitidis",21334,0.0582026315861267,21334,0.0582120013507093
821,"Phocaeicola vulgatus",20867,0.0569285794181919,20867,0.0569377345916535
1299,"Deinococcus radiodurans",19968,0.0544759607908399,19968,0.054484730741525
1309,"Streptococcus mutans",17847,0.0486895268546735,17824.2,0.0486351854705395
287,"Pseudomonas aeruginosa",17418,0.0475191448845578,17417.9,0.0475265782488104
1640,"Listeria seeligeri",15967,0.0435605802257282,15817.8,0.0431605709527517
1660,"Schaalia odontolytica",15917,0.0434241720707031,15917,0.0434311615049236
210,"Helicobacter pylori",15851,0.0432441133060699,15851,0.0432510750693066
888745,"Streptococcus agalactiae",14631,0.0399157543234565,14639.6,0.0399455813750358
562,"Escherichia coli",11389,0.0310710495516264,11010,0.0300418438828704
1596,"Lactobacillus gasseri",9944,0.0271288538713998,9942.1,0.0271280472080116
1063,"Cereibacter sphaeroides",8404,0.0229274826966255,8404,0.0229311735038742
1351,"Enterococcus faecalis",8379,0.022859278619113,7887.8,0.0215225807621429
837,"Porphyromonas gingivalis",7740,0.0211159823978917,7740,0.0211193817389216
1405,"Bacillus mycoides",7482,0.020412116317962,8216.7,0.0224200347334691
1282,"Staphylococcus epidermidis",7085,0.0193290355670623,6396.1,0.0174523779465252
29388,"Staphylococcus capitis",6301,0.0171901556962681,8402,0.0229258340611842
1354,"Enterococcus hirae",4991,0.0136162620346095,5316.4,0.0145062639120089
564,"Escherichia fergusonii",3128,0.00853369417837276,3505.6,0.00956529251089508
1313,"Streptococcus pneumoniae",2184,0.00595830821149812,2184.2,0.00595977689413064
1428,"Bacillus thuringiensis",1862,0.00507983969313621,1623.3,0.00442925541961724
1643,"Listeria welshimeri",1685,0.00459695482434722,1826.8,0.00498467481220342
36745,"Clostridium saccharoperbutylacetonicum",1592,0.00434323565600046,1642.4,0.0044815515880676
