"","superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions"
"1",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus aureus",14586,0.134072358261637,14272.8,0.131263604904358,"1","1280","1"
"2",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cereus",10347,0.0951080961835429,10376.5,0.0954301751331003,"2","1396","1"
"3",NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium beijerinckii",10205,0.093802853150967,10205,0.0938528740818936,"3","1520","1"
"4",NA,NA,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus radiodurans",6344,0.0583131112581807,6344,0.0583442161605386,"4","1299","1"
"5",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria innocua",6335,0.058230384587102,6357.9,0.0584724416299136,"5","1642","1"
"6",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola vulgatus",6239,0.0573479667622619,6239,0.0573785524264652,"6","821","1"
"7",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus mutans",5689,0.0522924479741157,5640.6,0.0518753231924958,"7","1309","1"
"8",NA,NA,"Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis",5390,0.0495440841238326,5390,0.0495705115235345,"8","487","1"
"9",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa",5329,0.0489833811309655,5329,0.0490095046616158,"9","287","1"
"10",NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter baumannii",5225,0.0480274284873888,5225,0.048053046885059,"10","470","1"
"11",NA,NA,"Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Schaalia","Schaalia odontolytica",4975,0.0457294654018678,4975,0.0457538529905927,"11","1660","1"
"12",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis",4933,0.0453434076035003,4918.2,0.0452312032548206,"12","1351","1"
"13",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus agalactiae",4653,0.0427696889477167,4697.8,0.0432046634392046,"13","888745","1"
"14",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli",3544,0.0325759247003456,3544,0.0325932155729476,"14","562","1"
"15",NA,NA,"Campylobacterota","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Helicobacter","Helicobacter pylori",3517,0.0323277446871093,3517,0.0323449886879909,"15","210","1"
