"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
223919,"Clostridium diolis",4309,0.114479277364506,2154.5,0.0646413032175891
1520,"Clostridium beijerinckii",4309,0.114479277364506,2154.5,0.0646413032175891
1280,"Staphylococcus aureus",3581,0.0951381509032944,3572.5,0.107184713245713
1396,"Bacillus cereus",2456,0.065249734325186,2462.5,0.0738830497948056
821,"Phocaeicola vulgatus",2200,0.0584484590860786,2199.8,0.0660009741854395
1299,"Deinococcus radiodurans",2088,0.0554729011689692,2088,0.0626462646264626
470,"Acinetobacter baumannii",2041,0.0542242295430393,2041,0.061236122594443
487,"Neisseria meningitidis",1908,0.0506907545164718,1907,0.0572155431997528
1309,"Streptococcus mutans",1652,0.0438894792773645,1643.8,0.0493199433035224
1660,"Schaalia odontolytica",1530,0.0406482465462274,1530,0.0459044601256538
287,"Pseudomonas aeruginosa",1530,0.0406482465462274,1530,0.0459045862444449
1642,"Listeria innocua",1472,0.0391073326248672,1467.3,0.0440227173185324
210,"Helicobacter pylori",1399,0.0371679064824655,1399,0.041974197405355
562,"Escherichia coli",1293,0.0343517534537726,1293,0.0387937295682235
1351,"Enterococcus faecalis",1215,0.0322794899043571,1218.7,0.0365647440806977
888745,"Streptococcus agalactiae",1214,0.0322529224229543,1221.4,0.0366459287408864
1596,"Lactobacillus gasseri",1033,0.0274442082890542,1035.4,0.0310640684667668
1063,"Cereibacter sphaeroides",912,0.0242295430393199,912,0.0273626111517862
837,"Porphyromonas gingivalis",659,0.0175079702444208,658.9,0.0197698910038406
1747,"Cutibacterium acnes",340,0.00903294367693943,340,0.010201016237038
1302,"Streptococcus gordonii",147,0.00390541976620616,146.5,0.00439585305414072
537011,"Segatella copri",81,0.0021519659936238,81,0.00243024302430243
29384,"Staphylococcus kloosii",63,0.00167375132837407,62.8,0.00188349794081882
574376,"Bacillus manliponensis",37,0.000982996811902232,35.3,0.00105846635521458
1352,"Enterococcus faecium",21,0.000557917109458023,19.2,0.000575596393341112
29388,"Staphylococcus capitis",19,0.000504782146652497,19.1,0.00057270183801244
263475,"Viridibacillus arvi",12,0.000318809776833156,13.7,0.000411908816930001
1313,"Streptococcus pneumoniae",10,0.00026567481402763,10.2,0.000306988440195788
1641,"Listeria grayi",9,0.000239107332624867,8.1,0.000243269403702413
33025,"Phascolarctobacterium faecium",8,0.000212539851222104,8,0.00024002400240024
