"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
1280,"Staphylococcus aureus",25330,0.134527242696068,24735.3,0.131438549596433
1396,"Bacillus cereus",18463,0.0980567106947299,18482,0.0982096401728012
1520,"Clostridium beijerinckii",17317,0.0919703222174423,17316.8,0.0920180173177025
1642,"Listeria innocua",11423,0.0606673783386178,11435.1,0.0607641376051847
470,"Acinetobacter baumannii",11159,0.0592652783752636,11159,0.0592967705627141
1299,"Deinococcus radiodurans",11084,0.0588669545220379,11084,0.0588982352847403
821,"Phocaeicola vulgatus",10608,0.0563389258002326,10608.3,0.0563704861122163
487,"Neisseria meningitidis",9922,0.0526955902893956,9922,0.0527235911159019
287,"Pseudomonas aeruginosa",9693,0.05147937479088,9692.9,0.0515062245586767
1309,"Streptococcus mutans",9466,0.0502737812617837,9447.4,0.0502018439489388
1660,"Schaalia odontolytica",8072,0.0428702685764968,8072,0.042892991577764
1351,"Enterococcus faecalis",7941,0.0421745295795293,7919.8,0.0420845303991883
210,"Helicobacter pylori",6734,0.0357641710349516,6734,0.035783175424706
562,"Escherichia coli",6412,0.0340540339584362,6411.6,0.0340697635600313
1063,"Cereibacter sphaeroides",5460,0.0289979765148256,5460.4,0.0290154330835002
888745,"Streptococcus agalactiae",5406,0.0287111833405032,5420,0.0288005990126812
1596,"Lactobacillus gasseri",4274,0.022699148649151,4275.7,0.0227201233209866
837,"Porphyromonas gingivalis",3683,0.0195603566857331,3683.8,0.019574995683822
1282,"Staphylococcus epidermidis",1645,0.00873656984741541,2215,0.0117700157574853
1313,"Streptococcus pneumoniae",922,0.00489672790232037,922.5,0.00490216692265247
1747,"Cutibacterium acnes",763,0.00405228133348204,763,0.00405443463751866
1354,"Enterococcus hirae",612,0.00325032264232111,614.3,0.00326406371471885
537011,"Segatella copri",607,0.00322376771877274,607,0.00322548076667605
29384,"Staphylococcus kloosii",223,0.00118434959025753,221.9,0.00117913509850329
