"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
1280,"Staphylococcus aureus",73245,0.141288056341614,72649.7,0.140255755475855
1396,"Bacillus cereus",52420,0.101117071655778,52478.6,0.101314038781209
1520,"Clostridium beijerinckii",50821,0.0980326344642936,50821,0.0981138234292771
1640,"Listeria seeligeri",33777,0.0651551188347425,33756.2,0.0651688489558697
821,"Phocaeicola vulgatus",33114,0.0638762058529077,33114,0.0639290888453664
1299,"Deinococcus radiodurans",30221,0.0582956700211609,30221,0.058343951503919
487,"Neisseria meningitidis",27445,0.0529408247156203,27445,0.052984669812844
1309,"Streptococcus mutans",26159,0.0504601579062092,26090.2,0.0503691276111206
470,"Acinetobacter baumannii",23720,0.0457553784752965,23720,0.0457932733156216
287,"Pseudomonas aeruginosa",23138,0.0446327127808352,23137.9,0.0446694406199773
1351,"Enterococcus faecalis",22851,0.0440790958490304,22847,0.044107826529497
1660,"Schaalia odontolytica",21458,0.0413920283019778,21458,0.0414262374393265
1063,"Cereibacter sphaeroides",16924,0.0326460381667757,16924,0.0326730758570252
562,"Escherichia coli",16342,0.0315233724723143,16342,0.0315494328994627
888745,"Streptococcus agalactiae",14559,0.0280840031712412,14621.4,0.0282276577170469
210,"Helicobacter pylori",13751,0.0265253882552193,13751,0.0265473570408124
1596,"Lactobacillus gasseri",12326,0.0237765933847599,12330.1,0.0238042196469147
837,"Porphyromonas gingivalis",11607,0.0223896575869632,11607,0.0224082008793065
537011,"Segatella copri",2792,0.00538570896724401,2792,0.0053901838466374
1313,"Streptococcus pneumoniae",2397,0.00462376231894122,2398.4,0.00463037100116796
1282,"Staphylococcus epidermidis",1544,0.00297834335437849,2064.6,0.00398596067806783
1354,"Enterococcus hirae",1484,0.00286260462299073,1498.7,0.00289341418331289
1747,"Cutibacterium acnes",1447,0.00279123240530161,1447,0.00279361510167659
29384,"Staphylococcus kloosii",760,0.00146602393091169,758.3,0.00146392634065757
46126,"Staphylococcus chromogenes",290,0.000559403868374199,260.4,0.000502644908770761
574376,"Bacillus manliponensis",289,0.000557474889517736,282.8,0.000545961140369581
33025,"Phascolarctobacterium faecium",223,0.000430162284991194,223,0.000430518552839878
1139996,"Enterococcus saccharolyticus",207,0.00039929862328779,212,0.000409230498212455
985762,"Staphylococcus agnetis",150,0.000289346828469413,175.4,0.000338601870319188
263475,"Viridibacillus arvi",91,0.000175537075938111,93.9,0.000181279078604222
154621,"Enterococcus phoeniculicola",87,0.00016782116051226,60.1,0.000116018750583296
580165,"Bacillus cytotoxicus",83,0.000160105245086409,80.4,0.000155189424427048
1643,"Listeria welshimeri",77,0.000148531371947632,69.2,0.000133663053642926
53412,"Metapseudomonas resinovorans",75,0.000144673414234707,75.1,0.000144907640828902
853,"Faecalibacterium prausnitzii",69,0.00013309954109593,69,0.000133209776439245
204516,"Phocaeicola massiliensis",67,0.000129241583383005,67,0.000129325281843363
1281,"Staphylococcus carnosus",63,0.000121525667957154,68.1,0.000131433029764668
28117,"Alistipes putredinis",56,0.000108022815961914,56,0.000108112282327503
47678,"Bacteroides caccae",52,0.000100306900536063,52,0.000100389976446967
46503,"Parabacteroides merdae",47,9.06620062537495e-05,47,9.07370940962971e-05
1640685,"Enterococcus massiliensis",45,8.68040485408239e-05,43.9,8.46673072815333e-05
40519,"Ruminococcus callidus",42,8.10171119714357e-05,42,8.10842117456272e-05
44009,"Enterococcus dispar",39,7.52301754020474e-05,41.4,7.99284769802055e-05
940190,"Melissococcus plutonius",39,7.52301754020474e-05,41.5,8.00488169706438e-05
657309,"Bacteroides xylanisolvens",37,7.13722176891219e-05,34,6.56891349565912e-05
155617,"Enterococcus moraviensis",34,6.55852811197336e-05,56.8,0.000109560255357271
1639,"Listeria monocytogenes",33,6.36563022632709e-05,32.9,6.35130069895639e-05
29385,"Staphylococcus saprophyticus",33,6.36563022632709e-05,24.2,4.66951917915748e-05
823,"Parabacteroides distasonis",33,6.36563022632709e-05,33,6.37090235144214e-05
1641,"Listeria grayi",32,6.17273234068081e-05,36.1,6.96377727301907e-05
487174,"Barnesiella intestinihominis",29,5.59403868374199e-05,29,5.59867176338855e-05
89014,"Blautia luti",27,5.20824291244944e-05,26.9,5.20076335543798e-05
586733,"Staphylococcus devriesei",26,5.01534502680316e-05,26.6,5.13636808652046e-05
564,"Escherichia fergusonii",26,5.01534502680316e-05,23.2,4.47925743244446e-05
357276,"Phocaeicola dorei",26,5.01534502680316e-05,26,5.02153748589119e-05
449673,"Bacteroides stercoris",25,4.82244714115689e-05,25,4.82644117533495e-05
1352,"Enterococcus faecium",25,4.82244714115689e-05,38,7.34115720156109e-05
1334,"Streptococcus dysgalactiae",24,4.62954925551061e-05,23.2,4.47805138673369e-05
622,"Shigella dysenteriae",23,4.43665136986434e-05,23.7,4.57457642812858e-05
1296,"Mammaliicoccus sciuri",23,4.43665136986434e-05,23.4,4.51041159726692e-05
1587,"Lactobacillus helveticus",19,3.66505982727923e-05,18.1,3.4998964810951e-05
1077285,"Bacteroides faecis",19,3.66505982727923e-05,10.2,1.96465850478922e-05
454154,"Paraprevotella clara",19,3.66505982727923e-05,19,3.66809529325456e-05
1236513,"Bacteroides faecichinchillae",19,3.66505982727923e-05,10.2,1.96465850478922e-05
234908,"Sutterella stercoricanis",18,3.47216194163296e-05,9,1.73751882312058e-05
1298596,"Mediterraneibacter faecis",18,3.47216194163296e-05,18,3.47503764624117e-05
1816689,"Sutterella massiliensis",18,3.47216194163296e-05,9,1.73751882312058e-05
1267,"Sarcina ventriculi",17,3.27926405598668e-05,17,3.28197999922777e-05
871665,"Blautia faecis",17,3.27926405598668e-05,17,3.28197999922777e-05
2670334,"Lottiidibacillus patelloidae",17,3.27926405598668e-05,15.2,2.94158618468907e-05
29379,"Staphylococcus auricularis",16,3.08636617034041e-05,17,3.27672714907007e-05
392597,"Piscinibacter aquaticus",16,3.08636617034041e-05,15.9,3.0713794536582e-05
2005703,"Enterococcus wangshanyuanii",16,3.08636617034041e-05,19,3.6685219951877e-05
209389,"Heyndrickxia acidicola",14,2.70057039904786e-05,14.5,2.79915723292426e-05
88431,"Dorea longicatena",14,2.70057039904786e-05,14,2.70280705818757e-05
301302,"Roseburia faecis",14,2.70057039904786e-05,13.9,2.67535054242206e-05
29378,"Staphylococcus arlettae",13,2.50767251340158e-05,23.5,4.52899420050707e-05
1642,"Listeria innocua",13,2.50767251340158e-05,16.8,3.24873151968763e-05
490573,"Solirubrobacter ginsenosidimutans",13,2.50767251340158e-05,6.5,1.25487470558709e-05
363832,"Solirubrobacter soli",13,2.50767251340158e-05,6.5,1.25487470558709e-05
363870,"Heyndrickxia ginsengihumi",13,2.50767251340158e-05,12.8,2.46330604351657e-05
1492,"Clostridium butyricum",12,2.31477462775531e-05,12,2.31699536444064e-05
901,"Desulfovibrio piger",12,2.31477462775531e-05,12,2.31669176416078e-05
