"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
1280,"Staphylococcus aureus",106942,0.125319033746681,106658.2,0.12503468102945
1520,"Clostridium beijerinckii",83265,0.0975733513953112,83265,0.0976109819035502
1396,"Bacillus cereus",72911,0.0854401083718674,72944.2,0.0855119836727686
1299,"Deinococcus radiodurans",62687,0.0734592046948643,62687,0.0734875367660415
487,"Neisseria meningitidis",56669,0.0664070647957832,56669,0.0664326718663053
470,"Acinetobacter baumannii",53189,0.0623290576756766,53189,0.062353095343973
821,"Phocaeicola vulgatus",52566,0.0615990006538873,52566,0.0616227447825446
1640,"Listeria seeligeri",41449,0.0485716428509488,41481.1,0.0486279959010805
210,"Helicobacter pylori",40731,0.0477302609221452,40731,0.0477486697293603
1309,"Streptococcus mutans",40318,0.0472462905369142,40270.9,0.0472092946558637
287,"Pseudomonas aeruginosa",38505,0.0451217425746287,38504.2,0.0451381696970339
1660,"Schaalia odontolytica",37762,0.0442510646176634,37762,0.0442681313195202
1351,"Enterococcus faecalis",33382,0.039118400483736,33300.2,0.0390376372711874
562,"Escherichia coli",32059,0.0375680546734196,32059.9,0.0375835989762265
1063,"Cereibacter sphaeroides",23098,0.0270671863391449,23098,0.0270776256035681
888745,"Streptococcus agalactiae",21773,0.0255144968465755,21812.2,0.0255702723450596
1596,"Lactobacillus gasseri",20990,0.0245969452445515,20992.4,0.0246092355671501
837,"Porphyromonas gingivalis",18120,0.02123376121159,18120,0.0212419507171857
1313,"Streptococcus pneumoniae",3811,0.00446588653296741,3812.6,0.00446945139548054
537011,"Segatella copri",2635,0.0030878013682417,2635,0.00308899391545135
1354,"Enterococcus hirae",2226,0.00260851834751652,2223.3,0.00260631432524218
1747,"Cutibacterium acnes",1378,0.00161479707227213,1378,0.00161541987435362
29378,"Staphylococcus arlettae",1324,0.00155151765144289,1322.5,0.00155032114416594
1282,"Staphylococcus epidermidis",665,0.000779274349100846,904,0.00105969620018125
574376,"Bacillus manliponensis",481,0.000563655581830838,477.4,0.00055970793215804
46126,"Staphylococcus chromogenes",388,0.000454674357069366,360,0.000422075050498875
1139996,"Enterococcus saccharolyticus",384,0.000449986992563496,427.9,0.000501678696308666
1284,"Staphylococcus hyicus",215,0.000251945842190499,241.4,0.000282973380153911
53412,"Metapseudomonas resinovorans",177,0.000207415879384737,177.3,0.00020787089401468
33025,"Phascolarctobacterium faecium",176,0.000206244038258269,176,0.000206323583371725
