"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
1280,"Staphylococcus aureus",48199,0.131250170193067,48109.9,0.131063856001178
1396,"Bacillus cereus",34078,0.0927974294039158,34113.4,0.0929338486663929
1520,"Clostridium beijerinckii",32411,0.0882580399204858,32411,0.0882960267019199
470,"Acinetobacter baumannii",26861,0.0731448955695341,26861,0.0731763794205415
487,"Neisseria meningitidis",21334,0.058094382267244,21334,0.0581193877822069
821,"Phocaeicola vulgatus",20867,0.0568226996705062,20867,0.0568471419994115
1299,"Deinococcus radiodurans",19968,0.0543746425945593,19968,0.0543980472495857
1309,"Streptococcus mutans",17849,0.0486044168504752,17804.1,0.0485029031852783
1640,"Listeria seeligeri",17805,0.0484846009312965,17795.5,0.0484796092708834
287,"Pseudomonas aeruginosa",17482,0.0476050431609618,17482,0.0476253979102837
1660,"Schaalia odontolytica",15926,0.0433679165645508,15926,0.0433865820439191
210,"Helicobacter pylori",15851,0.0431636848841326,15851,0.0431822639700112
1351,"Enterococcus faecalis",15593,0.0424611279034937,15587.2,0.0424635976380502
888745,"Streptococcus agalactiae",14781,0.040249979576832,14833.9,0.04041136047966
562,"Escherichia coli",14690,0.0400021784712578,14690,0.0400193508311409
1596,"Lactobacillus gasseri",10089,0.0274732456498652,10091.9,0.0274929932730066
1063,"Cereibacter sphaeroides",8411,0.0229039021866405,8411,0.0229137601459193
837,"Porphyromonas gingivalis",7740,0.0210767094191651,7740,0.0210857745819498
1313,"Streptococcus pneumoniae",2201,0.00599351904800806,2201.2,0.0059966313327931
29388,"Staphylococcus capitis",1466,0.00399204857990905,1499.6,0.00408521154264411
1747,"Cutibacterium acnes",829,0.00225744084088991,829,0.00225841251852497
537011,"Segatella copri",664,0.00180813114396972,664,0.00180890942376427
1354,"Enterococcus hirae",485,0.00132069820003812,493.6,0.0013448028549707
94138,"Staphylococcus ureilyticus",254,0.000691664624349863,195.8,0.000533469088941456
574376,"Bacillus manliponensis",133,0.000362170846608393,132.5,0.000360855408432906
46126,"Staphylococcus chromogenes",107,0.00029137053073006,103.9,0.000283022566388848
29378,"Staphylococcus arlettae",63,0.000171554611551344,130.6,0.000355772826922291
33025,"Phascolarctobacterium faecium",62,0.0001688315224791,62,0.000168904193182808
985762,"Staphylococcus agnetis",54,0.000147046809901152,58.2,0.000158650751733132
1139996,"Enterococcus saccharolyticus",54,0.000147046809901152,46.8,0.000127397265555635
1643,"Listeria welshimeri",36,9.80312066007679e-05,31.5,8.57728539370963e-05
417368,"Enterococcus thailandicus",35,9.53081175285244e-05,30.8,8.37810647108869e-05
1245526,"Geopseudomonas guangdongensis",30,8.16926721673066e-05,30,8.18622519968252e-05
263475,"Viridibacillus arvi",25,6.80772268060888e-05,25.2,6.87797489448758e-05
853,"Faecalibacterium prausnitzii",25,6.80772268060888e-05,25,6.81065295091969e-05
1796613,"Bacteroides caecimuris",22,5.99079595893582e-05,21.3,5.79745112376945e-05
